REF_DATE,GEO,DGUID,Sex,Age group,Persons with income,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2001,"Toronto, Ontario",2016S0503535,Females,55 to 64 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797505,19.3.6.5,116910,,,,0
2001,"Toronto, Ontario",2016S0503535,Females,55 to 64 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797506,19.3.6.6,100940,,,,0
2001,"Toronto, Ontario",2016S0503535,Females,55 to 64 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797507,19.3.6.7,86620,,,,0
2001,"Toronto, Ontario",2016S0503535,Females,55 to 64 years,"Persons with income of $35,000 and over",Number,223,units,0,v20797508,19.3.6.8,58900,,,,0
2001,"Toronto, Ontario",2016S0503535,Females,55 to 64 years,"Persons with income of $50,000 and over",Number,223,units,0,v20797509,19.3.6.9,30690,,,,0
2001,"Toronto, Ontario",2016S0503535,Females,55 to 64 years,"Persons with income of $75,000 and over",Number,223,units,0,v20797510,19.3.6.10,10780,,,,0
2001,"Toronto, Ontario",2016S0503535,Females,55 to 64 years,"Persons with income of $100,000 and over",Number,223,units,0,v20797511,19.3.6.11,4900,,,,0
2001,"Toronto, Ontario",2016S0503535,Females,55 to 64 years,"Persons with income of $150,000 and over",Number,223,units,0,v20797512,19.3.6.12,1860,,,,0
2001,"Toronto, Ontario",2016S0503535,Females,55 to 64 years,"Persons with income of $200,000 and over",Number,223,units,0,v20797513,19.3.6.13,1070,,,,0
2001,"Toronto, Ontario",2016S0503535,Females,55 to 64 years,"Persons with income of $250,000 and over",Number,223,units,0,v20797514,19.3.6.14,700,,,,0
2001,"Toronto, Ontario",2016S0503535,Females,65 to 74 years,Total persons with income,Number,223,units,0,v20797517,19.3.7.1,161210,,,t,0
2001,"Toronto, Ontario",2016S0503535,Females,65 to 74 years,"Persons with income under $5,000",Number,223,units,0,v20797518,19.3.7.2,10320,,,t,0
2001,"Toronto, Ontario",2016S0503535,Females,65 to 74 years,"Persons with income of $5,000 and over",Number,223,units,0,v20797519,19.3.7.3,150890,,,t,0
2001,"Toronto, Ontario",2016S0503535,Females,65 to 74 years,"Persons with income of $10,000 and over",Number,223,units,0,v20797520,19.3.7.4,124770,,,t,0
2001,"Toronto, Ontario",2016S0503535,Females,65 to 74 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797521,19.3.7.5,85320,,,t,0
2001,"Toronto, Ontario",2016S0503535,Females,65 to 74 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797522,19.3.7.6,60710,,,t,0
2001,"Toronto, Ontario",2016S0503535,Females,65 to 74 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797523,19.3.7.7,45900,,,t,0
2001,"Toronto, Ontario",2016S0503535,Females,65 to 74 years,"Persons with income of $35,000 and over",Number,223,units,0,v20797524,19.3.7.8,25950,,,t,0
2001,"Toronto, Ontario",2016S0503535,Females,65 to 74 years,"Persons with income of $50,000 and over",Number,223,units,0,v20797525,19.3.7.9,12580,,,t,0
2001,"Toronto, Ontario",2016S0503535,Females,65 to 74 years,"Persons with income of $75,000 and over",Number,223,units,0,v20797526,19.3.7.10,4810,,,t,0
2001,"Toronto, Ontario",2016S0503535,Females,65 to 74 years,"Persons with income of $100,000 and over",Number,223,units,0,v20797527,19.3.7.11,2700,,,t,0
2001,"Toronto, Ontario",2016S0503535,Females,65 to 74 years,"Persons with income of $150,000 and over",Number,223,units,0,v20797528,19.3.7.12,1290,,,t,0
2001,"Toronto, Ontario",2016S0503535,Females,65 to 74 years,"Persons with income of $200,000 and over",Number,223,units,0,v20797529,19.3.7.13,790,,,t,0
2001,"Toronto, Ontario",2016S0503535,Females,65 to 74 years,"Persons with income of $250,000 and over",Number,223,units,0,v20797530,19.3.7.14,550,,,t,0
2001,"Toronto, Ontario",2016S0503535,Females,75 years and over,Total persons with income,Number,223,units,0,v20797533,19.3.8.1,142120,,,t,0
2001,"Toronto, Ontario",2016S0503535,Females,75 years and over,"Persons with income under $5,000",Number,223,units,0,v20797534,19.3.8.2,4330,,,t,0
2001,"Toronto, Ontario",2016S0503535,Females,75 years and over,"Persons with income of $5,000 and over",Number,223,units,0,v20797535,19.3.8.3,137790,,,t,0
2001,"Toronto, Ontario",2016S0503535,Females,75 years and over,"Persons with income of $10,000 and over",Number,223,units,0,v20797536,19.3.8.4,125010,,,t,0
2001,"Toronto, Ontario",2016S0503535,Females,75 years and over,"Persons with income of $15,000 and over",Number,223,units,0,v20797537,19.3.8.5,83920,,,t,0
2001,"Toronto, Ontario",2016S0503535,Females,75 years and over,"Persons with income of $20,000 and over",Number,223,units,0,v20797538,19.3.8.6,56010,,,t,0
2001,"Toronto, Ontario",2016S0503535,Females,75 years and over,"Persons with income of $25,000 and over",Number,223,units,0,v20797539,19.3.8.7,41970,,,t,0
2001,"Toronto, Ontario",2016S0503535,Females,75 years and over,"Persons with income of $35,000 and over",Number,223,units,0,v20797540,19.3.8.8,24160,,,t,0
2001,"Toronto, Ontario",2016S0503535,Females,75 years and over,"Persons with income of $50,000 and over",Number,223,units,0,v20797541,19.3.8.9,12260,,,t,0
2001,"Toronto, Ontario",2016S0503535,Females,75 years and over,"Persons with income of $75,000 and over",Number,223,units,0,v20797542,19.3.8.10,5000,,,t,0
2001,"Toronto, Ontario",2016S0503535,Females,75 years and over,"Persons with income of $100,000 and over",Number,223,units,0,v20797543,19.3.8.11,2680,,,t,0
2001,"Toronto, Ontario",2016S0503535,Females,75 years and over,"Persons with income of $150,000 and over",Number,223,units,0,v20797544,19.3.8.12,1160,,,t,0
2001,"Toronto, Ontario",2016S0503535,Females,75 years and over,"Persons with income of $200,000 and over",Number,223,units,0,v20797545,19.3.8.13,660,,,t,0
2001,"Toronto, Ontario",2016S0503535,Females,75 years and over,"Persons with income of $250,000 and over",Number,223,units,0,v20797546,19.3.8.14,450,,,t,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,All age groups,Total persons with income,Number,223,units,0,v20797165,19.1.1.1,3572210,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,All age groups,"Persons with income under $5,000",Number,223,units,0,v20797166,19.1.1.2,437080,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,All age groups,"Persons with income of $5,000 and over",Number,223,units,0,v20797167,19.1.1.3,3135130,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,All age groups,"Persons with income of $10,000 and over",Number,223,units,0,v20797168,19.1.1.4,2746440,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,All age groups,"Persons with income of $15,000 and over",Number,223,units,0,v20797169,19.1.1.5,2357000,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,All age groups,"Persons with income of $20,000 and over",Number,223,units,0,v20797170,19.1.1.6,2041690,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,All age groups,"Persons with income of $25,000 and over",Number,223,units,0,v20797171,19.1.1.7,1781510,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,All age groups,"Persons with income of $35,000 and over",Number,223,units,0,v20797172,19.1.1.8,1297510,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,All age groups,"Persons with income of $50,000 and over",Number,223,units,0,v20797173,19.1.1.9,762920,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,All age groups,"Persons with income of $75,000 and over",Number,223,units,0,v20797174,19.1.1.10,322870,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,All age groups,"Persons with income of $100,000 and over",Number,223,units,0,v20797175,19.1.1.11,166660,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,All age groups,"Persons with income of $150,000 and over",Number,223,units,0,v20797176,19.1.1.12,74520,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,All age groups,"Persons with income of $200,000 and over",Number,223,units,0,v20797177,19.1.1.13,45960,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,All age groups,"Persons with income of $250,000 and over",Number,223,units,0,v20797178,19.1.1.14,31980,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,All age groups,Median total income,Dollars,81,units,0,v20797179,19.1.1.15,24900,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,All age groups,5-year percent change of median income,Percent,239,units,0,v20797180,19.1.1.16,16,,,t,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,0 to 24 years,Total persons with income,Number,223,units,0,v20797181,19.1.2.1,457590,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,0 to 24 years,"Persons with income under $5,000",Number,223,units,0,v20797182,19.1.2.2,154950,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,0 to 24 years,"Persons with income of $5,000 and over",Number,223,units,0,v20797183,19.1.2.3,302640,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,0 to 24 years,"Persons with income of $10,000 and over",Number,223,units,0,v20797184,19.1.2.4,185270,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,0 to 24 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797185,19.1.2.5,120970,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,0 to 24 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797186,19.1.2.6,81910,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,0 to 24 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797187,19.1.2.7,55230,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,0 to 24 years,"Persons with income of $35,000 and over",Number,223,units,0,v20797188,19.1.2.8,20650,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,0 to 24 years,"Persons with income of $50,000 and over",Number,223,units,0,v20797189,19.1.2.9,4970,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,0 to 24 years,"Persons with income of $75,000 and over",Number,223,units,0,v20797190,19.1.2.10,900,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,0 to 24 years,"Persons with income of $100,000 and over",Number,223,units,0,v20797191,19.1.2.11,350,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,0 to 24 years,"Persons with income of $150,000 and over",Number,223,units,0,v20797192,19.1.2.12,110,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,0 to 24 years,"Persons with income of $200,000 and over",Number,223,units,0,v20797193,19.1.2.13,60,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,0 to 24 years,"Persons with income of $250,000 and over",Number,223,units,0,v20797194,19.1.2.14,40,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,25 to 34 years,Total persons with income,Number,223,units,0,v20797197,19.1.3.1,689330,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,25 to 34 years,"Persons with income under $5,000",Number,223,units,0,v20797198,19.1.3.2,77640,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,25 to 34 years,"Persons with income of $5,000 and over",Number,223,units,0,v20797199,19.1.3.3,611690,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,25 to 34 years,"Persons with income of $10,000 and over",Number,223,units,0,v20797200,19.1.3.4,546920,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,25 to 34 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797201,19.1.3.5,487660,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,25 to 34 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797202,19.1.3.6,432620,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,25 to 34 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797203,19.1.3.7,378630,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,25 to 34 years,"Persons with income of $35,000 and over",Number,223,units,0,v20797204,19.1.3.8,264270,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,25 to 34 years,"Persons with income of $50,000 and over",Number,223,units,0,v20797205,19.1.3.9,129560,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,25 to 34 years,"Persons with income of $75,000 and over",Number,223,units,0,v20797206,19.1.3.10,40130,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,25 to 34 years,"Persons with income of $100,000 and over",Number,223,units,0,v20797207,19.1.3.11,16120,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,25 to 34 years,"Persons with income of $150,000 and over",Number,223,units,0,v20797208,19.1.3.12,5090,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,25 to 34 years,"Persons with income of $200,000 and over",Number,223,units,0,v20797209,19.1.3.13,2570,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,25 to 34 years,"Persons with income of $250,000 and over",Number,223,units,0,v20797210,19.1.3.14,1590,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,35 to 44 years,Total persons with income,Number,223,units,0,v20797213,19.1.4.1,826090,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,35 to 44 years,"Persons with income under $5,000",Number,223,units,0,v20797214,19.1.4.2,78830,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,35 to 44 years,"Persons with income of $5,000 and over",Number,223,units,0,v20797215,19.1.4.3,747260,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,35 to 44 years,"Persons with income of $10,000 and over",Number,223,units,0,v20797216,19.1.4.4,681200,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,35 to 44 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797217,19.1.4.5,618600,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,35 to 44 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797218,19.1.4.6,561960,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,35 to 44 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797219,19.1.4.7,506930,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,35 to 44 years,"Persons with income of $35,000 and over",Number,223,units,0,v20797220,19.1.4.8,391540,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,35 to 44 years,"Persons with income of $50,000 and over",Number,223,units,0,v20797221,19.1.4.9,241710,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,35 to 44 years,"Persons with income of $75,000 and over",Number,223,units,0,v20797222,19.1.4.10,104100,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,35 to 44 years,"Persons with income of $100,000 and over",Number,223,units,0,v20797223,19.1.4.11,53390,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,35 to 44 years,"Persons with income of $150,000 and over",Number,223,units,0,v20797224,19.1.4.12,23210,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,35 to 44 years,"Persons with income of $200,000 and over",Number,223,units,0,v20797225,19.1.4.13,13700,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,35 to 44 years,"Persons with income of $250,000 and over",Number,223,units,0,v20797226,19.1.4.14,9190,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,45 to 54 years,Total persons with income,Number,223,units,0,v20797229,19.1.5.1,645200,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,45 to 54 years,"Persons with income under $5,000",Number,223,units,0,v20797230,19.1.5.2,57200,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,45 to 54 years,"Persons with income of $5,000 and over",Number,223,units,0,v20797231,19.1.5.3,588010,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,45 to 54 years,"Persons with income of $10,000 and over",Number,223,units,0,v20797232,19.1.5.4,539150,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,45 to 54 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797233,19.1.5.5,491200,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,45 to 54 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797234,19.1.5.6,449430,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,45 to 54 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797235,19.1.5.7,408890,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,45 to 54 years,"Persons with income of $35,000 and over",Number,223,units,0,v20797236,19.1.5.8,323320,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,45 to 54 years,"Persons with income of $50,000 and over",Number,223,units,0,v20797237,19.1.5.9,211330,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,45 to 54 years,"Persons with income of $75,000 and over",Number,223,units,0,v20797238,19.1.5.10,98480,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,45 to 54 years,"Persons with income of $100,000 and over",Number,223,units,0,v20797239,19.1.5.11,52170,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,45 to 54 years,"Persons with income of $150,000 and over",Number,223,units,0,v20797240,19.1.5.12,24410,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,45 to 54 years,"Persons with income of $200,000 and over",Number,223,units,0,v20797241,19.1.5.13,15570,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,45 to 54 years,"Persons with income of $250,000 and over",Number,223,units,0,v20797242,19.1.5.14,11040,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,55 to 64 years,Total persons with income,Number,223,units,0,v20797245,19.1.6.1,411700,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,55 to 64 years,"Persons with income under $5,000",Number,223,units,0,v20797246,19.1.6.2,44590,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,55 to 64 years,"Persons with income of $5,000 and over",Number,223,units,0,v20797247,19.1.6.3,367110,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,55 to 64 years,"Persons with income of $10,000 and over",Number,223,units,0,v20797248,19.1.6.4,321580,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,55 to 64 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797249,19.1.6.5,283430,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,55 to 64 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797250,19.1.6.6,255150,,,,0
2002,"Toronto, Ontario",2016S0503535,Both sexes,55 to 64 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797251,19.1.6.7,228750,,,,0
